,state,year,sex,age_group,percent_on_BP_meds_among_high_BP_group,percent_on_chol_meds_among_high_chol_group,percent_high_BP,percent_high_chol,sbp_average,ldl_average,sbp_rr,ldl_rr,both_rr
292,Oregon,2021,female,50-54,0.770742069647729,0.362480503360953,0.285915272588695,0.277379274811978,0.7993641563698359,0.49354249829117136,0.9641939327726566,0.7344463842850333,0.849320158528845
293,Pennsylvania,2021,female,50-54,0.83328795506547,0.514059800757929,0.317331565932404,0.354113451855327,0.7993641563698359,0.49354249829117136,1.0424384786649588,1.0415715010111515,1.042004989838055
294,Rhode Island,2021,female,50-54,0.840606402670728,0.492812859430213,0.300748670695294,0.302793081557537,0.7993641563698359,0.49354249829117136,1.0515938148742947,0.9985216291130254,1.02505772199366
295,South Carolina,2021,female,50-54,0.876150294245375,0.614497635828312,0.428325883782264,0.389211247850597,0.7993641563698359,0.49354249829117136,1.0960590204897966,1.2450754250260767,1.1705672227579367
296,South Dakota,2021,female,50-54,0.776097675148849,0.50578620904355,0.261187122062689,0.289313822778183,0.7993641563698359,0.49354249829117136,0.9708937647058791,1.02480781451399,0.9978507896099346
297,Tennessee,2021,female,50-54,0.853053221222724,0.554519935308645,0.388935900112394,0.383135125742687,0.7993641563698359,0.49354249829117136,1.0671647138854798,1.1235505295462909,1.0953576217158854
298,Texas,2021,female,50-54,0.816446072527715,0.54393550918344,0.371979371796123,0.439334170442292,0.7993641563698359,0.49354249829117136,1.0213693796772843,1.1021047043907022,1.061737042033993
299,Utah,2021,female,50-54,0.738912696740289,0.405644969125267,0.265147939908973,0.325245379703943,0.7993641563698359,0.49354249829117136,0.9243755688220048,0.8219048420951823,0.8731402054585935
300,Vermont,2021,female,50-54,0.749914773407053,0.377526470834274,0.238108897181322,0.255265136970369,0.7993641563698359,0.49354249829117136,0.9381391039756547,0.7649320416000887,0.8515355727878717
301,Virginia,2021,female,50-54,0.824895681883581,0.505130601203295,0.353579812242088,0.359104776300836,0.7993641563698359,0.49354249829117136,1.0319397927844198,1.0234794429096703,1.027709617847045
302,Washington,2021,female,50-54,0.727457677427385,0.349921963177181,0.270405249691773,0.321750171374185,0.7993641563698359,0.49354249829117136,0.9100454050016442,0.7090006724623343,0.8095230387319893
303,West Virginia,2021,female,50-54,0.844269831932638,0.63452425588222,0.460721723092249,0.424908508693468,0.7993641563698359,0.49354249829117136,1.056176743984535,1.2856527210507305,1.1709147325176328
304,Wisconsin,2021,female,50-54,0.804792887104039,0.521955039913546,0.334727461801907,0.340613085168714,0.7993641563698359,0.49354249829117136,1.0067913111826987,1.0575685816738163,1.0321799464282575
305,Wyoming,2021,female,50-54,0.677439851897496,0.348467058397134,0.22776498316453,0.268824175026747,0.7993641563698359,0.49354249829117136,0.847473390568278,0.7060527910031197,0.7767630907856988
306,Alabama,2021,female,55-59,0.92007018715867,0.744142162939909,0.546347915786461,0.51716933072788,0.8432296016217081,0.5709180252242309,1.0911265275663724,1.3034133274170903,1.1972699274917313
307,Alaska,2021,female,55-59,0.776262829792183,0.454743394506965,0.396351217160998,0.409951659314558,0.8432296016217081,0.5709180252242309,0.9205829922233115,0.7965125892256814,0.8585477907244965
308,Arizona,2021,female,55-59,0.825933683342912,0.541344022196807,0.333696449659445,0.426840203035635,0.8432296016217081,0.5709180252242309,0.9794884830353056,0.948199212985422,0.9638438480103637
309,Arkansas,2021,female,55-59,0.8964910596468,0.628849975852657,0.491202421206978,0.450029989772424,0.8432296016217081,0.5709180252242309,1.0631636483380789,1.1014715739718905,1.0823176111549846
310,California,2021,female,55-59,0.82755287350518,0.486866624582688,0.33528754175352,0.419447987178767,0.8432296016217081,0.5709180252242309,0.9814087075615249,0.8527785129773556,0.9170936102694403
311,Colorado,2021,female,55-59,0.769512970843116,0.499712524369235,0.328744535657368,0.375957313103644,0.8432296016217081,0.5709180252242309,0.912578222305266,0.8752789407427983,0.8939285815240321
312,Connecticut,2021,female,55-59,0.858769267441109,0.616764296096253,0.363681430949174,0.402940740672813,0.8432296016217081,0.5709180252242309,1.0184287479821805,1.0803027209624636,1.049365734472322
313,Delaware,2021,female,55-59,0.871928203156045,0.584710855875661,0.381566280207709,0.402541470430943,0.8432296016217081,0.5709180252242309,1.0340341485630289,1.0241590386746204,1.0290965936188248
314,District of Columbia,2021,female,55-59,0.836657846448617,0.482966190143538,0.471453210486377,0.39129013117727,0.8432296016217081,0.5709180252242309,0.9922064463101719,0.8459466487397217,0.9190765475249467
315,Florida,2019,female,55-59,0.796606416502918,0.552589424791977,0.371773333634152,0.39447404429378,0.8432296016217081,0.5709180252242309,0.9447087898371642,0.9678962659743399,0.956302527905752
316,Georgia,2021,female,55-59,0.881627258964965,0.575845301217937,0.453520854522741,0.428045555508242,0.8432296016217081,0.5709180252242309,1.0455364200561865,1.0086304439096505,1.0270834319829185
317,Hawaii,2021,female,55-59,0.867668143154782,0.560421590294658,0.379744175382948,0.389617122553769,0.8432296016217081,0.5709180252242309,1.0289820726004797,0.9816148125198003,1.00529844256014
318,Idaho,2021,female,55-59,0.787086107516262,0.502782559538336,0.358982570048932,0.4005930387644,0.8432296016217081,0.5709180252242309,0.9334184971715054,0.8806563067278628,0.9070374019496841
319,Illinois,2021,female,55-59,0.870176049842606,0.689539823370944,0.333458343834648,0.375617807617066,0.8432296016217081,0.5709180252242309,1.031956240825837,1.2077737834606357,1.1198650121432363
320,Indiana,2021,female,55-59,0.896860438535354,0.616922726280604,0.430233728325583,0.410141271496554,0.8432296016217081,0.5709180252242309,1.063601700901513,1.0805802217197549,1.072090961310634
321,Iowa,2021,female,55-59,0.861065159172686,0.62543037711331,0.375580064641272,0.403290209071151,0.8432296016217081,0.5709180252242309,1.0211514841469942,1.0954819246907979,1.0583167044188961
322,Kansas,2021,female,55-59,0.857446370781879,0.607498175529777,0.417628372639085,0.456979527016676,0.8432296016217081,0.5709180252242309,1.0168599028459497,1.0640725089931766,1.040466205919563
323,Kentucky,2021,female,55-59,0.885205680105733,0.623999051239093,0.441421689850468,0.473370914108554,0.8432296016217081,0.5709180252242309,1.0497801291644602,1.0929748644632729,1.0713774968138665
324,Louisiana,2021,female,55-59,0.87953304935331,0.670349780089429,0.499229811578932,0.472601696421119,0.8432296016217081,0.5709180252242309,1.0430528620695747,1.1741611763372612,1.108607019203418
325,Maine,2021,female,55-59,0.794786565354746,0.516788954511354,0.326342474495949,0.363294644688562,0.8432296016217081,0.5709180252242309,0.9425505981125474,0.9051894171818845,0.9238700076472159
326,Maryland,2021,female,55-59,0.857015191887641,0.522757903197068,0.43556427901116,0.43484902119469,0.8432296016217081,0.5709180252242309,1.0163485606285882,0.9156444184640209,0.9659964895463046
327,Massachusetts,2021,female,55-59,0.823919283618048,0.514084557762497,0.32904034051535,0.389715076124413,0.8432296016217081,0.5709180252242309,0.9770995729199706,0.9004524906366159,0.9387760317782933
328,Michigan,2021,female,55-59,0.884471874214855,0.63577839433041,0.396799805704992,0.402862174247129,0.8432296016217081,0.5709180252242309,1.0489098965617778,1.1136071489084705,1.0812585227351241
329,Minnesota,2021,female,55-59,0.82222797452509,0.466274099350701,0.340379113160345,0.33097161665935,0.8432296016217081,0.5709180252242309,0.9750938213551474,0.8167093676321913,0.8959015944936694
330,Mississippi,2021,female,55-59,0.868661420579927,0.708432630226148,0.596501548028025,0.480936127126908,0.8432296016217081,0.5709180252242309,1.0301600168083618,1.2408657616790215,1.1355128892436916
331,Missouri,2021,female,55-59,0.877310383859682,0.514568596180449,0.410482640137868,0.38230196101999,0.8432296016217081,0.5709180252242309,1.040416966117448,0.9013003153619992,0.9708586407397236
332,Montana,2021,female,55-59,0.814088338083593,0.489155422827019,0.332737604648695,0.312170589534783,0.8432296016217081,0.5709180252242309,0.9654408912091437,0.8567874917505027,0.9111141914798232
333,Nebraska,2021,female,55-59,0.877771533518528,0.605292279595147,0.369819359784216,0.392495170901873,0.8432296016217081,0.5709180252242309,1.0409638511627064,1.0602087389996409,1.0505862950811737
334,Nevada,2021,female,55-59,0.793965602879121,0.612597481362767,0.366071319815361,0.398958380532479,0.8432296016217081,0.5709180252242309,0.9415770050673719,1.073004274338976,1.007290639703174
335,New Hampshire,2021,female,55-59,0.808547361299619,0.530539508400868,0.284442339668838,0.334490249773772,0.8432296016217081,0.5709180252242309,0.9588697547436809,0.9292744053623041,0.9440720800529925
336,New Jersey,2021,female,55-59,0.851138345451861,0.564359546710066,0.362766898730103,0.422894912723557,0.8432296016217081,0.5709180252242309,1.0093791107605126,0.988512398935751,0.9989457548481318
337,New Mexico,2021,female,55-59,0.809116877310459,0.512183880739985,0.431624385481182,0.426462567847517,0.8432296016217081,0.5709180252242309,0.9595451532469411,0.8971233313903906,0.9283342423186658
338,New York,2021,female,55-59,0.869651625666155,0.610134836587735,0.383065423150503,0.431360485757653,0.8432296016217081,0.5709180252242309,1.0313343174784564,1.0686907920766762,1.0500125547775663
339,North Carolina,2021,female,55-59,0.824447988536218,0.577895617782038,0.446086774857724,0.436026142360064,0.8432296016217081,0.5709180252242309,0.9777265728701067,1.012221706531453,0.9949741397007799
340,North Dakota,2021,female,55-59,0.838479132073019,0.58044888168439,0.348759132143114,0.346605990545171,0.8432296016217081,0.5709180252242309,0.9943663392039926,1.0166939140806,1.0055301266422962
341,Ohio,2021,female,55-59,0.857877626049,0.672671458777583,0.417946486780353,0.378221024342093,0.8432296016217081,0.5709180252242309,1.0173713356351823,1.1782277473432163,1.0977995414891994
342,Oklahoma,2021,female,55-59,0.871986145425314,0.646241128986897,0.458655468326047,0.449261267085081,0.8432296016217081,0.5709180252242309,1.0341028632632216,1.1319333081716638,1.0830180857174427
343,Oregon,2021,female,55-59,0.774059010440438,0.434623853772247,0.320066116620521,0.351710900729827,0.8432296016217081,0.5709180252242309,0.9179694462240883,0.7612719069459164,0.8396206765850023
344,Pennsylvania,2021,female,55-59,0.833015185131997,0.563869505443656,0.398104339593001,0.43726399782635,0.8432296016217081,0.5709180252242309,0.9878865537096105,0.9876540598314328,0.9877703067705217
345,Rhode Island,2021,female,55-59,0.874219037612426,0.589175788191489,0.37744224431902,0.392400165914946,0.8432296016217081,0.5709180252242309,1.0367508872211302,1.031979657605113,1.0343652724131216
346,South Carolina,2021,female,55-59,0.917604924719875,0.678068195727651,0.492277019375249,0.469704806152477,0.8432296016217081,0.5709180252242309,1.0882029318647346,1.1876804826075273,1.137941707236131
347,South Dakota,2021,female,55-59,0.890622608980473,0.567416873611033,0.357417618409028,0.392866947609128,0.8432296016217081,0.5709180252242309,1.0562041551525445,0.9938675055638281,1.0250358303581864
348,Tennessee,2021,female,55-59,0.884013207024198,0.688625653303796,0.452975750089392,0.460994486829217,0.8432296016217081,0.5709180252242309,1.0483659555168063,1.2061725552163727,1.1272692553665895
349,Texas,2021,female,55-59,0.848863066508059,0.594738035831186,0.455134590453357,0.479481429726328,0.8432296016217081,0.5709180252242309,1.006680819643329,1.0417222955915602,1.0242015576174446
