"location_id","exp","gamma","invgamma","llogis","gumbel","weibull","lnorm","norm","betasr","mgamma","mgumbel","age_group_id","sex_id","year_id"
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,1990
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,1995
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2000
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2005
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2010
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2015
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2019
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2020
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2021
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,1,2022
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,1990
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,1995
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2000
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2005
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2010
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2015
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2019
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2020
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2021
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,2,2,2022
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,1990
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,1995
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2000
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2005
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2010
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2015
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2019
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2020
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2021
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,1,2022
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,2,1990
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,2,1995
1,0.000105096953748303,0.0019466099984646,0.0812091521918271,0.133368657542304,0.513603641087949,0.000773719254961061,0.0150478883078654,0.000409426772659436,0.144152615617683,0.00071457920986513,0.108668613062672,3,2,2000
